STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,class
72290023188,3/2/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",55.7,47,1014.2,13.1,9.6,6.5,13,21,61,53.1,0.68,0
72290023188,3/3/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",57,43.4,1014.4,13.4,10,3.8,11.1,999.9,64.9,52,0.25,0
72290023188,3/4/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",58.5,44.2,1015.9,14.9,10,3.4,11.1,999.9,68,51.1,0,0
72290023188,3/5/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",60.9,41.4,1022,21,10,3.2,11.1,999.9,75,50,0,0
72290023188,3/6/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.8,32.9,1019.7,18.9,9.6,4.5,15,999.9,77,50,0,0
72290023188,3/7/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",67.7,32.9,1015.9,14.9,10,3.6,11.1,999.9,84,51.1,0,0
72290023188,3/8/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65.4,38.6,1016.1,15.1,10,2.3,8,999.9,84,54,0,0
72290023188,3/9/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61.6,51.6,1015.3,14.4,9.9,3.2,8,999.9,71.1,55.9,0,0
72290023188,3/10/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61.4,52.1,1014.1,13.1,9.2,3.5,8.9,999.9,72,53.6,0,0
72290023188,3/11/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",64.7,55.4,1016.8,15.8,5.8,4.3,13,15,72,54,0,0
72290023188,3/12/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",66.8,51.6,1017.7,16.7,9.8,4.5,11.1,999.9,77,60.1,0,0
72290023188,3/13/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",73,42.1,1016,15,10,4.8,13,21,89.1,60.1,0,0
72290023188,3/14/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",76.2,39,1016.5,15.5,10,4.9,13,999.9,90,61,0,0
72290023188,3/15/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",79.2,37.4,1016.1,15,10,2.9,8,999.9,90,64,0,0
72290023188,3/16/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",76.3,36.8,1013.5,12.6,10,2.7,8.9,999.9,89.1,66,0,0
72290023188,3/17/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",70.9,42.8,1014,13,10,3,8.9,999.9,87.1,63,0,0
72290023188,3/18/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65.5,57.7,1015.3,14.2,9.3,7.2,9.9,999.9,70,62.6,0,0
72290023188,3/19/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65.4,53.6,1015.6,14.7,10,4.5,8.9,999.9,69.1,62.6,0,0
72290023188,3/20/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65.2,55.3,1017.4,16.5,9.7,4.4,9.9,999.9,71.1,60.8,0,0
72290023188,3/21/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",64.8,56,1019.4,18.4,8.6,4.1,9.9,999.9,72,61,0,0
72290023188,3/22/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",64.1,52.7,1021.4,20.4,10,3.8,8,999.9,70,60.1,0,0
72290023188,3/23/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.5,51.6,1021.7,20.8,10,3.9,8,999.9,69.1,59,0,0
72290023188,3/24/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.9,51.5,1019.3,18.5,10,4.1,9.9,999.9,71.1,57.9,0,0
72290023188,3/25/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",66,52.4,1017.2,16.2,10,3.8,9.9,999.9,77,57.9,0,0
72290023188,3/26/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",69.5,49.3,1017.5,16.4,10,3.1,9.9,999.9,84,60.1,0,0
72290023188,3/27/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",72.5,48.1,1017.5,16.5,10,3.5,9.9,999.9,84,60.1,0,0
72290023188,3/28/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",66.6,57.5,1017.7,17,6.2,4.3,9.9,999.9,73,60.8,0,0
72290023188,3/29/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",66.4,57.2,1017.5,16.4,9.5,4.3,8,999.9,75.9,61,0,0
72290023188,3/30/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65.3,56.1,1016.5,15.6,9.7,3.2,8.9,999.9,73.9,60.1,0,0
72290023188,3/31/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",64.6,55,1016.1,15.2,9.4,4.7,8.9,999.9,72,60.1,0,0
72290023188,4/1/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",64.4,52.1,1015.5,14.6,9.9,6.4,8.9,999.9,71.1,61,0,0
72290023188,4/2/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",64.7,52.3,1015.4,14.3,9.9,5.6,9.9,999.9,71.1,62.1,0,0
72290023188,4/3/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",67.6,48.2,1016.6,15.5,10,3.4,9.9,999.9,86,59,0,0
72290023188,4/4/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",69.6,41.5,1014.4,13.4,10,4.1,12,999.9,86,59,0,0
72290023188,4/5/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65.1,53.1,1013.1,12.2,9.9,7.8,12,999.9,75.9,59,0,0
72290023188,4/6/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.8,46.5,1014.5,13.4,10,5.8,12,17.1,66.9,59,0,0
72290023188,4/7/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61.8,39.5,1017,16,10,6.6,13,17.1,66.9,57.9,0,0
72290023188,4/8/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.3,43.4,1017.8,16.9,10,6.9,12,18.1,66.9,57,0,0
72290023188,4/9/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62,44.1,1015.5,14.5,10,3.7,11.1,999.9,68,55.9,0,0
72290023188,4/10/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.9,48.8,1015.9,14.9,10,4.2,11.1,18.1,66.9,59,0,0
72290023188,4/11/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.5,48.4,1015.2,14.2,10,3.6,8,999.9,69.1,57,0,0
72290023188,4/12/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.5,51.5,1014.1,13.1,10,5.1,8.9,999.9,69.1,57,0,0
72290023188,4/13/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65.4,54.6,1017.7,16.8,10,4.6,9.9,999.9,71.1,62.1,0,0
72290023188,4/14/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65.1,52.2,1018.4,17.4,10,5.1,8.9,15,70,62.1,0,0
72290023188,4/15/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65.3,52.3,1014.8,13.8,10,4.9,11.1,15.9,73.9,59,0,0
72290023188,4/16/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",68.2,43.4,1014.4,13.4,10,4,11.1,999.9,78.1,59,0,0
72290023188,4/17/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",67.8,34.3,1016.8,15.8,10,4.4,14,19,75.9,59,0,0
72290023188,4/18/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",67.5,42.7,1016.5,15.5,10,3.7,13,15.9,75,59,0,0
72290023188,4/19/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",64.7,54.1,1014.4,13.5,9.9,4.8,11.1,999.9,71.1,60.1,0,0
72290023188,4/20/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.8,51.1,1012.9,11.9,10,4.9,8.9,15.9,68,60.8,0,0
72290023188,4/21/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.8,45.8,1013.5,12.5,10,4.6,8.9,15,69.1,61,0,0
72290023188,4/22/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.7,48.1,1013.5,12.5,10,4,8.9,999.9,66,60.1,0,0
72290023188,4/23/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.9,51.8,1013,12,10,4.2,8.9,999.9,66.2,60.8,0,0
72290023188,4/24/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.2,52.7,1015.3,14.3,10,5.5,9.9,999.9,64.9,60.1,0,0
72290023188,4/25/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.8,50.3,1016.4,15.4,10,7.2,14,22,66.2,60.1,0,0
72290023188,4/26/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.2,50.3,1015.1,14.2,9.8,6.9,18.1,24.1,69.1,59,0.02,0
72290023188,4/27/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",66.7,49.8,1013.7,12.6,10,3.9,12,999.9,78.1,57.9,0,0
72290023188,4/28/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",71.4,42.1,1013.8,12.8,10,5.2,15,20,81,62.1,0,0
72290023188,4/29/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",69.7,55.8,1012.8,11.8,9.9,5,11.1,18.1,81,61,0,0
72290023188,4/30/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",70.2,56.3,1010.3,9.3,9.9,4.2,12,999.9,81,61,0,0
72290023188,5/1/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",70,55.8,1011.2,10.3,9,5.6,12,18.1,79,62.6,0,0
72290023188,5/2/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",66.9,56,1011.9,10.9,9.4,5.7,12,999.9,73.9,60.8,0,0
72290023188,5/3/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65.4,53.5,1012.9,11.9,10,5.1,11.1,17.1,70,61,0,0
72290023188,5/4/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",64.3,52.1,1014.1,13,9.7,7.5,14,21,69.1,61,0,0
72290023188,5/5/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.4,48.3,1015.8,14.9,10,5.3,11.1,15,68,61,0,0
72290023188,5/6/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.9,48.5,1013.7,12.8,10,6.2,11.1,15.9,68,61,0,0
72290023188,5/7/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61.7,47.3,1013,11.9,10,7.8,13,21,66.9,60.1,0,0
72290023188,5/8/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",58.9,46.6,1014.3,13.3,9,7.1,17.1,24.1,64,53.1,0.08,0
72290023188,5/9/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",60.6,51.6,1018.2,17.3,9.5,4.9,12,17.1,72,53.1,0.43,0
72290023188,5/10/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.9,51.6,1016.6,15.7,10,6.3,12,999.9,68,57.2,0,0
72290023188,5/11/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",64.2,54.9,1013.4,12.7,10,4.2,8.9,15,72,57.9,0,0
72290023188,5/12/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.6,52.7,1012.4,11.4,10,6.5,11.1,999.9,72,60.1,0,0
72290023188,5/13/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61.6,47.5,1014.9,13.9,10,7.3,11.1,999.9,66,59,0,0
72290023188,5/14/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.3,48.8,1014.1,13.2,9.8,7.1,14,22.9,66,59,0,0
72290023188,5/15/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",59.5,52.6,1011.6,11,8.7,6.2,13,18.1,64.9,55.9,1.63,0
72290023188,5/16/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.2,51.1,1015.1,13.9,9.9,6.5,14,19,66.9,55.9,0.21,0
72290023188,5/17/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.4,51.3,1017.1,16,10,5,12,999.9,66.9,57.2,0,0
72290023188,5/18/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.9,47.7,1017.6,16.6,10,5.8,11.1,15,68,57.9,0,0
72290023188,5/19/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.3,50.2,1018.5,17.6,10,6.1,8.9,14,68,60.1,0,0
72290023188,5/20/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.4,50.8,1015.8,14.8,10,5.4,9.9,15,68,60.1,0,0
72290023188,5/21/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.9,48.3,1015.5,14.5,10,6.5,11.1,18.1,68,61,0,0
72290023188,5/22/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.7,49.6,1017,15.9,10,9.4,12,17.1,68,60.1,0.01,0
72290023188,5/23/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.9,52.1,1019,18.1,9.8,5.5,9.9,999.9,68,60.1,0.03,0
72290023188,5/24/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.9,50.2,1017.1,16.2,10,6.5,8.9,999.9,69.1,60.8,0.02,0
72290023188,5/25/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.5,53.7,1015.5,14.5,9.5,4.5,9.9,999.9,69.1,61,0,0
72290023188,5/26/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.5,54.3,1015.8,14.9,10,4.9,8.9,999.9,66.9,61,0,0
72290023188,5/27/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.7,53.9,1015.9,14.9,10,6.1,8.9,14,68,60.8,0,0
72290023188,5/28/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",64.3,54.4,1015.5,14.6,10,5.3,9.9,999.9,71.1,61,0,0
72290023188,5/29/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",64.3,55.1,1014.5,13.6,9.2,3.7,8.9,14,71.1,61,0,0
72290023188,5/30/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",64.1,56,1014.1,13.1,9.3,4.3,8,999.9,71.1,61,0,0
72290023188,5/31/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",64.5,55.9,1014.1,13.1,9.9,4.5,8.9,999.9,71.1,62.1,0,0
72290023188,6/1/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65.5,54.1,1015.5,14.5,10,5.7,9.9,15,71.1,57,0,0
72290023188,6/2/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65.4,55,1016.2,15.2,10,4.2,9.9,999.9,72,62.1,0,0
72290023188,6/3/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",64.5,53.8,1014.8,13.8,10,5.3,9.9,999.9,72,62.1,0,0
72290023188,6/4/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",64.1,53.1,1012.7,11.8,10,5.8,9.9,999.9,68,62.1,0,0
72290023188,6/5/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.4,49.8,1012.2,11.2,10,6.5,9.9,999.9,68,60.8,0,0
72290023188,6/6/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65.1,50.7,1013,12,10,5.6,12,17.1,71.1,61,0,0
72290023188,6/7/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",66.7,55.7,1011.9,11.1,10,6.4,14,18.1,72,62.1,0,0
72290023188,6/8/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",67.4,58.2,1011.1,10.2,9.5,5.9,13,999.9,73.9,63,0,0
72290023188,6/9/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",70.8,60.7,1010.4,9.4,10,6.1,11.1,15,82,64,0,0
72290023188,6/10/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",66.7,59.9,1013.5,12.2,10,6.9,11.1,999.9,82,64.9,0,0
72290023188,6/11/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65.9,59.5,1012.6,11.5,9.1,3.8,8,999.9,70,64,0,0
72290023188,6/12/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",66.1,58.6,1011.3,10.3,9.7,3.9,8,999.9,70,64,0,0
72290023188,6/13/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65.2,56.9,1010.8,9.8,10,5.3,8,999.9,69.1,62.6,0,0
72290023188,6/14/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",66.3,57.9,1009.7,8.8,10,4.5,7,999.9,70,63,0,0
72290023188,6/15/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",67.2,59.2,1010.5,9.4,9.7,4.9,8,999.9,73,64,0,0
72290023188,6/16/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",66.4,59.1,1012.4,11.3,8.7,5.1,8,999.9,73,64,0,1
72290023188,6/17/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65.4,57,1013.1,12.1,8.5,4.1,8,999.9,73,62.1,0,1
72290023188,6/18/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",68.1,58.9,1013.7,12.7,8.9,4.8,8.9,999.9,75,62.1,0,0
72290023188,6/19/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",68.2,59.2,1012,11.1,7.2,3.9,8,999.9,77,62.1,0,1
72290023188,6/20/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",68.7,59.7,1010.9,9.9,9.2,5.3,8.9,999.9,77,62.1,0,0
72290023188,6/21/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",68.4,59.1,1013.2,12.1,9.7,5.6,9.9,999.9,75,64,0,0
72290023188,6/22/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",69.9,60.4,1014,13.1,9.2,4.3,8.9,999.9,75.9,64.4,0,0
72290023188,6/23/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",70.4,60,1013.9,13,9.9,4.1,9.9,999.9,80.1,64.9,0,0
72290023188,6/24/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",70.6,61.8,1012.8,11.7,9.7,5.4,8.9,999.9,80.1,64.9,0,0
72290023188,6/25/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",70.9,59.7,1013.8,12.8,10,5.1,8.9,999.9,75,66.9,0,0
72290023188,6/26/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",70.2,59.9,1014.4,13.4,10,5.6,11.1,15.9,75,66.2,0,0
72290023188,6/27/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",70.4,61.1,1014.9,14,10,6.8,11.1,22,75,66.2,0,0
72290023188,6/28/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",72,62.3,1013.3,12.3,10,6.9,12,17.1,78.1,66.9,0,0
72290023188,6/29/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",71.7,63.2,1012.7,11.7,10,4.7,7,999.9,78.1,69.1,0,0
72290023188,6/30/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",71,62.6,1012.6,11.8,9.8,3,14,27,79,66.2,0,0
72290023188,7/1/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",73.5,65.1,1012.1,11.2,9.7,4.2,8,999.9,81,69.1,0.04,0
72290023188,7/2/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",73.4,64.5,1014.7,13.8,7.8,4,9.9,999.9,77,69.1,0.01,0
72290023188,7/3/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",71.2,61.5,1014.1,13.3,10,6,12,18.1,79,66,0,0
72290023188,7/4/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",69.4,60.2,1012.6,11.6,9.9,5.5,12,17.1,75.9,68,0,0
72290023188,7/5/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",68.2,58.6,1014.8,13.6,10,6.1,11.1,999.9,73.9,66,0,0
72290023188,7/6/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",68.1,58.8,1016.9,15.8,9.9,5.5,8.9,999.9,72,66,0,0
72290023188,7/7/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",67.6,59,1015.7,14.7,9.8,4.7,9.9,14,72,64,0,0
72290023188,7/8/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",68.6,57.4,1013,12,10,5,9.9,999.9,72,64,0,0
72290023188,7/9/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",68.5,57.5,1012.8,11.7,10,6,12,15.9,73,66,0,0
72290023188,7/10/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",69.8,57.5,1013.8,12.8,10,4.9,9.9,15.9,75.9,66,0,0
72290023188,7/11/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",69.7,56.5,1014.4,13.4,10,4.9,12,15.9,75.9,64.9,0,0
72290023188,7/12/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",70,59.2,1016,15,10,4.5,11.1,999.9,75.9,64.9,0,0
72290023188,7/13/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",70.7,61.1,1014.9,14.1,9.8,4.1,8.9,999.9,78.1,66,0,0
72290023188,7/14/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",69.7,59.8,1012.9,11.9,10,5.3,9.9,999.9,78.1,66,0,0
72290023188,7/15/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",68.3,57.5,1013.1,12,10,5.9,9.9,999.9,75,66,0,0
72290023188,7/16/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",69.4,57.8,1014.1,13.1,10,4.6,9.9,17.1,75.9,66,0,1
72290023188,7/17/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",70.8,60.1,1012,11.1,10,5.7,11.1,999.9,77,66,0,0
72290023188,7/18/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",71.1,62.1,1012.3,11.7,8.9,4.6,13,18.1,78.1,64,0,0
72290023188,7/19/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",78,66.3,1014.8,13.8,9.4,3,8,999.9,88,64,1.03,0
72290023188,7/20/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",74.5,68.9,1016.6,15.7,9,4.2,8.9,999.9,88,70,0.66,0
72290023188,7/21/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",72.3,66.2,1014.4,13.4,8.7,3.5,11.1,999.9,80.1,69.1,0.01,0
72290023188,7/22/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",75,64.3,1012.2,11.2,10,5.2,11.1,15.9,80.1,69.1,0,0
72290023188,7/23/2015,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",74.5,64.5,1013.8,12.9,10,6,9.9,999.9,80.1,71.1,0,0
